tournament,bid,seed,rWon,code,school,gender,speaks,phouse,location,state,grad,numGender,facPhouse,facInstate,numInstate
Valley,Octas,62,3,Lake Highland Prep SS,Lake Highland Prep,female,113.3,1,Iowa,Florida,2017,0,Powerhouse,outofstate,0
Valley,Octas,109,2,Law Magnet CL,Law Magnet,female,110.56,0,Iowa,Texas,2016,0,non-Powerhouse,outofstate,0
Valley,Octas,8,5,Law Magnet DD,Law Magnet,male,116.8,0,Iowa,Texas,2016,1,non-Powerhouse,outofstate,0
Valley,Octas,84,3,Law Magnet DR,Law Magnet,male,111.2,0,Iowa,Texas,2016,1,non-Powerhouse,outofstate,0
Valley,Octas,87,2,Law Magnet JM,Law Magnet,male,113.8,0,Iowa,Texas,2016,1,non-Powerhouse,outofstate,0
Valley,Octas,11,5,Lexington AS,Lexington,male,116.2,0,Iowa,Massachusetts,2016,1,non-Powerhouse,outofstate,0
Valley,Octas,107,2,Lexington CC,Lexington,female,110.8,0,Iowa,Massachusetts,2018,0,non-Powerhouse,outofstate,0
Valley,Octas,59,3,Lincoln East FC,Lincoln East,male,113.4,0,Iowa,Nebraska,2017,1,non-Powerhouse,outofstate,0
Valley,Octas,112,2,Lincoln East JL,Lincoln East,female,110,0,Iowa,Nebraska,2018,0,non-Powerhouse,outofstate,0
Valley,Octas,108,2,Lincoln JO,Lincoln,male,110.6,0,Iowa,Iowa,2016,1,non-Powerhouse,instate,1
Valley,Octas,32,4,Loyola JO,Loyola,male,114.9,1,Iowa,California,2016,1,Powerhouse,outofstate,0
Valley,Octas,88,2,Marquette University GP,Marquette University,male,113.5,0,Iowa,Wisconsin,2018,1,non-Powerhouse,outofstate,0
Valley,Octas,79,3,Marquette University HL,Marquette University,male,111.9,0,Iowa,Wisconsin,NA,1,non-Powerhouse,outofstate,0
Valley,Octas,4,5,Millard North GB,Millard North,male,117.4,0,Iowa,Nebraska,2017,1,non-Powerhouse,outofstate,0
Valley,Octas,28,4,Millard North PK,Millard North,female,115.62,0,Iowa,Nebraska,2017,0,non-Powerhouse,outofstate,0
Valley,Octas,121,1,Millard North QR,Millard North,female,109.3,0,Iowa,Nebraska,2017,0,non-Powerhouse,outofstate,0
Valley,Octas,118,1,Millard North RE,Millard North,male,110.5,0,Iowa,Nebraska,2017,1,non-Powerhouse,outofstate,0
Valley,Octas,106,2,Millard North TQ,Millard North,female,110.8,0,Iowa,Nebraska,2018,0,non-Powerhouse,outofstate,0
Valley,Octas,129,1,Millard West CG,Millard West,female,105.9,0,Iowa,Nebraska,2017,0,non-Powerhouse,outofstate,0
Valley,Octas,38,4,Millburn CS,Millburn,male,114.6,0,Iowa,New Jersey,2017,1,non-Powerhouse,outofstate,0
Valley,Octas,23,4,Millburn WH,Millburn,male,115.9,0,Iowa,New Jersey,2016,1,non-Powerhouse,outofstate,0
Valley,Octas,20,4,Mission LS,Mission,female,116.5,0,Iowa,California,2018,0,non-Powerhouse,outofstate,0
Valley,Octas,77,3,Mission RS,Mission,male,112.2,0,Iowa,California,2018,1,non-Powerhouse,outofstate,0
Valley,Octas,103,2,Needham CJ,Needham,male,110.9,0,Iowa,Massachusetts,2018,1,non-Powerhouse,outofstate,0
Valley,Octas,96,2,Needham EL,Needham,female,111.6,0,Iowa,Massachusetts,2017,0,non-Powerhouse,outofstate,0
Valley,Octas,86,2,North Atlanta AM,North Atlanta,male,114.4,0,Iowa,Georgia,2017,1,non-Powerhouse,outofstate,0
Valley,Octas,10,5,NSU University JR,NSU University,male,116.4,0,Iowa,Florida,2016,1,non-Powerhouse,outofstate,0
Valley,Octas,37,4,NSU University KC,NSU University,female,114.6,0,Iowa,Florida,2016,0,non-Powerhouse,outofstate,0
Valley,Octas,16,5,Oakwood JW,Oakwood,male,115.7,0,Iowa,California,2017,1,non-Powerhouse,outofstate,0
Valley,Octas,61,3,Oxbridge Academy of the Palm Beaches AW,Oxbridge Academy of the Palm Beaches,male,113.4,0,Iowa,Florida,2017,1,non-Powerhouse,outofstate,0
Valley,Octas,3,6,Oxbridge Academy of the Palm Beaches NV,Oxbridge Academy of the Palm Beaches,male,116.2,0,Iowa,Florida,2016,1,non-Powerhouse,outofstate,0
Valley,Octas,126,1,Palo Alto Independent CF,Palo Alto Independent,male,107.9,0,Iowa,California,2017,1,non-Powerhouse,outofstate,0
Valley,Octas,89,2,Palo Alto Independent FZ,Palo Alto Independent,female,113.5,0,Iowa,California,2018,0,non-Powerhouse,outofstate,0
Valley,Octas,130,0,Rosemount JS,Rosemount,male,113.8,0,Iowa,Minnesota,2018,1,non-Powerhouse,outofstate,0
Valley,Octas,55,3,Rosemount WL,Rosemount,male,113.7,0,Iowa,Minnesota,2017,1,non-Powerhouse,outofstate,0
Valley,Octas,56,3,Servite PA,Servite,male,113.6,0,Iowa,California,2018,1,non-Powerhouse,outofstate,0
Valley,Octas,70,3,St Thomas AS,St Thomas,female,112.7,0,Iowa,Minnesota,2016,0,non-Powerhouse,outofstate,0
Valley,Octas,124,1,St Thomas EM,St Thomas,female,108.9,0,Iowa,Minnesota,2016,0,non-Powerhouse,outofstate,0
Valley,Octas,101,2,St Thomas NB,St Thomas,male,111.4,0,Iowa,Minnesota,2016,1,non-Powerhouse,outofstate,0
Valley,Octas,115,1,St Thomas NW,St Thomas,male,111.7,0,Iowa,Minnesota,2017,1,non-Powerhouse,outofstate,0
Valley,Octas,117,1,St Thomas SK,St Thomas,female,110.7,0,Iowa,Minnesota,2017,0,non-Powerhouse,outofstate,0
Valley,Octas,46,4,St. Louis Park DA,St. Louis Park,male,113.6,0,Iowa,Minnesota,2017,1,non-Powerhouse,outofstate,0
Valley,Octas,113,2,Strake Jesuit CP AN,Strake Jesuit CP,male,109.8,1,Iowa,Texas,2018,1,Powerhouse,outofstate,0
Valley,Octas,44,4,Strake Jesuit CP AS,Strake Jesuit CP,male,114.1,1,Iowa,Texas,2017,1,Powerhouse,outofstate,0
Valley,Octas,80,3,Strake Jesuit CP GN,Strake Jesuit CP,male,111.7,1,Iowa,Texas,2017,1,Powerhouse,outofstate,0
Valley,Octas,18,5,Strake Jesuit CP KF,Strake Jesuit CP,male,114.5,1,Iowa,Texas,2016,1,Powerhouse,outofstate,0
Valley,Octas,104,2,Strake Jesuit CP MC,Strake Jesuit CP,male,110.9,1,Iowa,Texas,2018,1,Powerhouse,outofstate,0
Valley,Octas,90,2,Strake Jesuit CP ML,Strake Jesuit CP,male,113.4,1,Iowa,Texas,2017,1,Powerhouse,outofstate,0
Valley,Octas,36,4,Strake Jesuit CP RB,Strake Jesuit CP,male,114.7,1,Iowa,Texas,2016,1,Powerhouse,outofstate,0
Valley,Octas,15,5,Strake Jesuit CP RC,Strake Jesuit CP,male,115.8,1,Iowa,Texas,2017,1,Powerhouse,outofstate,0
Valley,Octas,6,5,Strake Jesuit CP SM,Strake Jesuit CP,male,117,1,Iowa,Texas,2016,1,Powerhouse,outofstate,0
Valley,Octas,33,4,Upper Arlington HW,Upper Arlington,male,114.9,0,Iowa,Ohio,2016,1,non-Powerhouse,outofstate,0
Valley,Octas,63,3,Ventura CW,Ventura,male,113.3,0,Iowa,California,NA,1,non-Powerhouse,outofstate,0
Valley,Octas,51,3,Ventura NA,Ventura,male,114.6,0,Iowa,California,NA,1,non-Powerhouse,outofstate,0
Valley,Octas,99,2,Ventura RM,Ventura,female,111.4,0,Iowa,California,NA,0,non-Powerhouse,outofstate,0
Valley,Octas,85,3,Ventura SS,Ventura,female,110.9,0,Iowa,California,NA,0,non-Powerhouse,outofstate,0
Valley,Octas,120,1,Ventura SZ,Ventura,female,109.5,0,Iowa,California,NA,0,non-Powerhouse,outofstate,0
Valley,Octas,54,3,Ventura VV,Ventura,male,114.2,0,Iowa,California,NA,1,non-Powerhouse,outofstate,0
Valley,Octas,81,3,Walt Whitman CC,Walt Whitman,female,111.7,1,Iowa,Maryland,2018,0,Powerhouse,outofstate,0
Valley,Octas,119,1,Walt Whitman IL,Walt Whitman,female,110.4,1,Iowa,Maryland,2018,0,Powerhouse,outofstate,0
Valley,Octas,12,5,Walt Whitman LK,Walt Whitman,female,116,1,Iowa,Maryland,2016,0,Powerhouse,outofstate,0
Valley,Octas,66,3,West Des Moines Valley AJ,West Des Moines Valley,male,113.1,1,Iowa,Iowa,NA,1,Powerhouse,instate,1
Valley,Octas,114,2,West Des Moines Valley AZ,West Des Moines Valley,female,109.7,1,Iowa,Iowa,2017,0,Powerhouse,instate,1
Valley,Octas,49,4,West Des Moines Valley GH,West Des Moines Valley,male,112.1,1,Iowa,Iowa,2018,1,Powerhouse,instate,1
Valley,Octas,125,1,West Des Moines Valley HS,West Des Moines Valley,male,108.3,1,Iowa,Iowa,2018,1,Powerhouse,instate,1
Valley,Octas,122,1,West Des Moines Valley JM,West Des Moines Valley,male,109.3,1,Iowa,Iowa,2019,1,Powerhouse,instate,1
Valley,Octas,102,2,West Des Moines Valley WG,West Des Moines Valley,male,111,1,Iowa,Iowa,2019,1,Powerhouse,instate,1
Valley,Octas,95,2,Westwood SM,Westwood,male,111.8,0,Iowa,Texas,2017,1,non-Powerhouse,outofstate,0
Wake Forest,Finals,6,5,Ardrey Kell GD,Ardrey Kell,female,113,0,North Carolina,North Carolina,2016,0,non-Powerhouse,instate,1
Wake Forest,Finals,40,2,Asheville CD,Asheville,female,112.8,0,North Carolina,North Carolina,2017,0,non-Powerhouse,instate,1
Wake Forest,Finals,41,2,Asheville LB,Asheville,female,112.2,0,North Carolina,North Carolina,2017,0,non-Powerhouse,instate,1
Wake Forest,Finals,18,4,Boca Raton Community BF,Boca Raton Community,male,112,0,North Carolina,Florida,2016,1,non-Powerhouse,outofstate,0
Wake Forest,Finals,54,1,Boca Raton Community OL,Boca Raton Community,male,109.6,0,North Carolina,Florida,2018,1,non-Powerhouse,outofstate,0
Wake Forest,Finals,14,4,Cary ES,Cary,female,115,0,North Carolina,North Carolina,2017,0,non-Powerhouse,instate,1
Wake Forest,Finals,5,5,Cary GJ,Cary,female,115.5,0,North Carolina,North Carolina,2017,0,non-Powerhouse,instate,1
Wake Forest,Finals,45,2,Cary HJ,Cary,female,111.5,0,North Carolina,North Carolina,2016,0,non-Powerhouse,instate,1
Wake Forest,Finals,3,5,Cary KM,Cary,male,116,0,North Carolina,North Carolina,2016,1,non-Powerhouse,instate,1
Wake Forest,Finals,53,1,Cary PM,Cary,male,111,0,North Carolina,North Carolina,2016,1,non-Powerhouse,instate,1
Wake Forest,Finals,58,0,Charlotte Catholic MM,Charlotte Catholic,female,106,0,North Carolina,North Carolina,2016,0,non-Powerhouse,instate,1
Wake Forest,Finals,34,3,Dallastown Area ND,Dallastown Area,male,110.6,0,North Carolina,Pennsylvania,2016,1,non-Powerhouse,outofstate,0
Wake Forest,Finals,28,3,Dallastown Area OM,Dallastown Area,female,112.5,0,North Carolina,Pennsylvania,2019,0,non-Powerhouse,outofstate,0
Wake Forest,Finals,8,4,Gilmour SW,Gilmour,male,116.5,0,North Carolina,Ohio,2018,1,non-Powerhouse,outofstate,0
Wake Forest,Finals,16,4,Hendrick Hudson MG,Hendrick Hudson,male,113.5,0,North Carolina,New York,2017,1,non-Powerhouse,outofstate,0
Wake Forest,Finals,32,3,Henry Clay EA,Henry Clay,male,111.3,0,North Carolina,Kentucky,2016,1,non-Powerhouse,outofstate,0
Wake Forest,Finals,2,6,Henry W. Grady CD,Henry W. Grady,male,116,0,North Carolina,Georgia,2016,1,non-Powerhouse,outofstate,0
Wake Forest,Finals,44,2,Henry W. Grady GB,Henry W. Grady,female,112,0,North Carolina,Georgia,2017,0,non-Powerhouse,outofstate,0
Wake Forest,Finals,4,5,Henry W. Grady WT,Henry W. Grady,male,115.5,0,North Carolina,Georgia,2016,1,non-Powerhouse,outofstate,0
Wake Forest,Finals,50,2,Lovett JB,Lovett,male,106.5,0,North Carolina,Georgia,2016,1,non-Powerhouse,outofstate,0
Wake Forest,Finals,30,3,Lovett JM,Lovett,male,112.2,0,North Carolina,Georgia,2016,1,non-Powerhouse,outofstate,0
Wake Forest,Finals,13,4,Loyola Blakefield AB,Loyola Blakefield,male,115.5,0,North Carolina,Maryland,2016,1,non-Powerhouse,outofstate,0
Wake Forest,Finals,48,2,Loyola Blakefield CG,Loyola Blakefield,male,108.5,0,North Carolina,Maryland,2017,1,non-Powerhouse,outofstate,0
Wake Forest,Finals,27,3,Loyola Blakefield JH,Loyola Blakefield,male,112.9,0,North Carolina,Maryland,2016,1,non-Powerhouse,outofstate,0
Wake Forest,Finals,29,3,Loyola Blakefield JM,Loyola Blakefield,male,112.5,0,North Carolina,Maryland,2016,1,non-Powerhouse,outofstate,0
Wake Forest,Finals,52,1,Loyola Blakefield JT,Loyola Blakefield,male,112.5,0,North Carolina,Maryland,2017,1,non-Powerhouse,outofstate,0
Wake Forest,Finals,43,2,Marriotts Ridge DK,Marriotts Ridge,female,112,0,North Carolina,Maryland,2017,0,non-Powerhouse,outofstate,0
Wake Forest,Finals,10,4,Marriotts Ridge QC,Marriotts Ridge,female,116.5,0,North Carolina,Maryland,2017,0,non-Powerhouse,outofstate,0
Wake Forest,Finals,1,6,Marriotts Ridge YL,Marriotts Ridge,male,116.5,0,North Carolina,Maryland,2017,1,non-Powerhouse,outofstate,0
Wake Forest,Finals,21,3,McDowell AL,McDowell,male,114.4,0,North Carolina,Pennsylvania,2016,1,non-Powerhouse,outofstate,0
Wake Forest,Finals,37,3,McDowell DS,McDowell,male,110.4,0,North Carolina,Pennsylvania,2018,1,non-Powerhouse,outofstate,0
Wake Forest,Finals,51,2,McDowell JK,McDowell,male,105.8,0,North Carolina,Pennsylvania,2016,1,non-Powerhouse,outofstate,0
Wake Forest,Finals,24,3,Millburn AA,Millburn,male,113.5,0,North Carolina,New Jersey,2016,1,non-Powerhouse,outofstate,0
Wake Forest,Finals,46,2,Myers Park SP,Myers Park,male,111,0,North Carolina,North Carolina,2017,1,non-Powerhouse,instate,1
Wake Forest,Finals,20,4,North Carolina School of Science and Math CY,North Carolina School of Science and Math,male,110,0,North Carolina,North Carolina,2017,1,non-Powerhouse,instate,1
Wake Forest,Finals,22,3,North Carolina School of Science and Math LY,North Carolina School of Science and Math,female,114,0,North Carolina,North Carolina,2017,0,non-Powerhouse,instate,1
Wake Forest,Finals,31,3,North Carolina School of Science and Math SW,North Carolina School of Science and Math,female,112,0,North Carolina,North Carolina,2017,0,non-Powerhouse,instate,1
Wake Forest,Finals,12,4,North Carolina School of Science and Math TP,North Carolina School of Science and Math,female,115.5,0,North Carolina,North Carolina,2016,0,non-Powerhouse,instate,1
Wake Forest,Finals,11,4,Northwest Guilford HR,Northwest Guilford,male,116,0,North Carolina,North Carolina,2016,1,non-Powerhouse,instate,1
Wake Forest,Finals,42,2,Northwest Guilford NM,Northwest Guilford,female,112,0,North Carolina,North Carolina,2016,0,non-Powerhouse,instate,1
Wake Forest,Finals,15,4,Pinecrest CO,Pinecrest,female,113.7,0,North Carolina,North Carolina,2017,0,non-Powerhouse,instate,1
Wake Forest,Finals,57,0,Pinecrest LW,Pinecrest,male,107,0,North Carolina,North Carolina,2017,1,non-Powerhouse,instate,1
Wake Forest,Finals,7,5,Pinecrest MS,Pinecrest,male,112.4,0,North Carolina,North Carolina,2016,1,non-Powerhouse,instate,1
Wake Forest,Finals,38,3,Pinecrest MW,Pinecrest,male,106,0,North Carolina,North Carolina,2017,1,non-Powerhouse,instate,1
Wake Forest,Finals,33,3,Providence SK,Providence,female,111,0,North Carolina,North Carolina,2017,0,non-Powerhouse,instate,1
Wake Forest,Finals,56,1,St James DK,St James,male,106,0,North Carolina,Alabama,2017,1,non-Powerhouse,outofstate,0
Wake Forest,Finals,9,4,T Jefferson JG,Thomas Jefferson HSST,male,116.5,0,North Carolina,NA,NA,1,non-Powerhouse,NA,NA
Wake Forest,Finals,19,4,T Jefferson KV,Thomas Jefferson HSST,male,111.5,0,North Carolina,NA,NA,1,non-Powerhouse,NA,NA
Wake Forest,Finals,36,3,TJefferson AC,Thomas Jefferson HSST,male,110.5,0,North Carolina,NA,NA,1,non-Powerhouse,NA,NA
Wake Forest,Finals,17,4,TJefferson SKo,Thomas Jefferson HSST,male,112.5,0,North Carolina,NA,NA,1,non-Powerhouse,NA,NA
Wake Forest,Finals,55,1,TJefferson VTa,Thomas Jefferson HSST,male,109.1,0,North Carolina,NA,NA,1,non-Powerhouse,NA,NA
Wake Forest,Finals,26,3,University AG,University,male,113,0,North Carolina,Ohio,2017,1,non-Powerhouse,outofstate,0
Wake Forest,Finals,35,3,University IP,University,male,110.5,0,North Carolina,Ohio,2018,1,non-Powerhouse,outofstate,0
Wake Forest,Finals,23,3,University KL,University,male,114,0,North Carolina,Ohio,2017,1,non-Powerhouse,outofstate,0
Wake Forest,Finals,47,2,University RMc,University,male,110.8,0,North Carolina,Ohio,2018,1,non-Powerhouse,outofstate,0
Wake Forest,Finals,39,2,Upper Arlington HW,Upper Arlington,male,113.4,0,North Carolina,Ohio,2016,1,non-Powerhouse,outofstate,0
Wake Forest,Finals,49,2,William G. Enloe VI,William G. Enloe,male,107.5,0,North Carolina,North Carolina,2017,1,non-Powerhouse,instate,1
Wake Forest,Finals,25,3,William G. Enloe WS,William G. Enloe,male,113.5,0,North Carolina,North Carolina,2016,1,non-Powerhouse,instate,1
Yale,Quarters,146,1,Achievement First AA,Achievement First,female,104.6,0,Connecticut,New York,2016,0,non-Powerhouse,outofstate,0
Yale,Quarters,147,0,Achievement First MN,Achievement First,female,108,0,Connecticut,New York,2017,0,non-Powerhouse,outofstate,0
Yale,Quarters,94,3,Acton Boxborough JL,Acton Boxborough,male,109.74,0,Connecticut,Massachusetts,2016,1,non-Powerhouse,outofstate,0
Yale,Quarters,15,5,American Heritage Plantation DM,American Heritage Plantation,male,115.9,0,Connecticut,Florida,2018,1,non-Powerhouse,outofstate,0
Yale,Quarters,62,3,American Heritage Plantation JY,American Heritage Plantation,male,113.8,0,Connecticut,Florida,2016,1,non-Powerhouse,outofstate,0
Yale,Quarters,140,1,Bridgewater Raritan JC,Bridgewater Raritan,male,109.5,0,Connecticut,New Jersey,2017,1,non-Powerhouse,outofstate,0
Yale,Quarters,65,3,Bridgewater Raritan RK,Bridgewater Raritan,female,113.5,0,Connecticut,New Jersey,2017,0,non-Powerhouse,outofstate,0
Yale,Quarters,10,5,Bronx Science JS,Bronx Science,male,116.4,0,Connecticut,New York,2016,1,non-Powerhouse,outofstate,0
Yale,Quarters,31,4,Bronx Science OK,Bronx Science,male,115.3,0,Connecticut,New York,2016,1,non-Powerhouse,outofstate,0
Yale,Quarters,114,2,Bronx Science RR,Bronx Science,female,110.9,0,Connecticut,New York,2017,0,non-Powerhouse,outofstate,0
Yale,Quarters,14,5,Bronx Science ZP,Bronx Science,female,115.96,0,Connecticut,New York,2017,0,non-Powerhouse,outofstate,0
Yale,Quarters,54,3,Byram Hills AW,Byram Hills,male,114.8,1,Connecticut,New York,2016,1,Powerhouse,outofstate,0
Yale,Quarters,133,1,Byram Hills CS,Byram Hills,male,113,1,Connecticut,New York,2016,1,Powerhouse,outofstate,0
Yale,Quarters,57,3,Byram Hills JB,Byram Hills,male,114.3,1,Connecticut,New York,2017,1,Powerhouse,outofstate,0
Yale,Quarters,12,5,Byram Hills PE,Byram Hills,male,116,1,Connecticut,New York,2016,1,Powerhouse,outofstate,0
Yale,Quarters,23,4,Byram Hills SC,Byram Hills,female,116.7,1,Connecticut,New York,2016,0,Powerhouse,outofstate,0
Yale,Quarters,16,5,Cambridge Rindge and Latin OS,Cambridge Rindge and Latin,male,115.8,0,Connecticut,Massachusetts,2017,1,non-Powerhouse,outofstate,0
Yale,Quarters,33,4,Cambridge Rindge and Latin PO,Cambridge Rindge and Latin,female,115.1,0,Connecticut,Massachusetts,2016,0,non-Powerhouse,outofstate,0
Yale,Quarters,78,3,Cambridge Rindge and Latin SS,Cambridge Rindge and Latin,male,112.5,0,Connecticut,Massachusetts,2018,1,non-Powerhouse,outofstate,0
Yale,Quarters,97,3,Cape Elizabeth CO,Cape Elizabeth,female,109.1,0,Connecticut,Maine,2016,0,non-Powerhouse,outofstate,0
Yale,Quarters,103,2,Chaminade AM,Chaminade,male,113,0,Connecticut,New York,2016,1,non-Powerhouse,outofstate,0
Yale,Quarters,145,1,Chaminade DM,Chaminade,male,105.2,0,Connecticut,New York,2016,1,non-Powerhouse,outofstate,0
Yale,Quarters,93,3,Christopher Columbus JN,Christopher Columbus,male,110,0,Connecticut,Florida,2017,1,non-Powerhouse,outofstate,0
Yale,Quarters,50,4,Collegiate DK,Collegiate,male,113.3,0,Connecticut,New York,2017,1,non-Powerhouse,outofstate,0
Yale,Quarters,79,3,Collegiate DM,Collegiate,male,112.4,0,Connecticut,New York,2017,1,non-Powerhouse,outofstate,0
Yale,Quarters,32,4,Collegiate EW,Collegiate,male,115.3,0,Connecticut,New York,2017,1,non-Powerhouse,outofstate,0
Yale,Quarters,106,2,Collegiate KY,Collegiate,male,112.2,0,Connecticut,New York,2018,1,non-Powerhouse,outofstate,0
Yale,Quarters,20,5,Concord Carlisle DL,Concord Carlisle,male,115.1,0,Connecticut,NA,NA,1,non-Powerhouse,NA,NA
Yale,Quarters,111,2,Dallastown Area ND,Dallastown Area,male,111.3,0,Connecticut,Pennsylvania,2016,1,non-Powerhouse,outofstate,0
Yale,Quarters,73,3,Dallastown Area OM,Dallastown Area,female,113,0,Connecticut,Pennsylvania,2017,0,non-Powerhouse,outofstate,0
Yale,Quarters,44,4,Delbarton EC,Delbarton,male,113.7,0,Connecticut,New Jersey,2016,1,non-Powerhouse,outofstate,0
Yale,Quarters,52,4,Delbarton VK,Delbarton,male,112.7,0,Connecticut,New Jersey,2016,1,non-Powerhouse,outofstate,0
Yale,Quarters,43,4,DuPont Manual XH,DuPont Manual,female,113.9,0,Connecticut,Kentucky,2016,0,non-Powerhouse,outofstate,0
Yale,Quarters,48,4,Evergreen VS,Evergreen,female,113.5,0,Connecticut,California,2016,0,non-Powerhouse,outofstate,0
Yale,Quarters,66,3,Falmouth WL,Falmouth,male,113.5,0,Connecticut,Maine,2017,1,non-Powerhouse,outofstate,0
Yale,Quarters,137,1,Harrison AE,Harrison,male,110.5,0,Connecticut,New York,2017,1,non-Powerhouse,outofstate,0
Yale,Quarters,49,4,Harrison EB,Harrison,male,113.4,0,Connecticut,New York,2016,1,non-Powerhouse,outofstate,0
Yale,Quarters,24,4,Harrison KK,Harrison,female,116.6,0,Connecticut,New York,2016,0,non-Powerhouse,outofstate,0
Yale,Quarters,39,4,Harrison MZ,Harrison,male,114.6,0,Connecticut,New York,2017,1,non-Powerhouse,outofstate,0
Yale,Quarters,42,4,Harrison SO,Harrison,female,114,0,Connecticut,New York,2017,0,non-Powerhouse,outofstate,0
Yale,Quarters,108,2,Harvard-Westlake CJ,Harvard-Westlake,female,112,1,Connecticut,California,2018,0,Powerhouse,outofstate,0
Yale,Quarters,36,4,Harvard-Westlake IP,Harvard-Westlake,female,114.9,1,Connecticut,California,2018,0,Powerhouse,outofstate,0
Yale,Quarters,138,1,Harvard-Westlake KK,Harvard-Westlake,female,110.3,1,Connecticut,California,2019,0,Powerhouse,outofstate,0
Yale,Quarters,124,2,Harvard-Westlake LM,Harvard-Westlake,female,110,1,Connecticut,California,2019,0,Powerhouse,outofstate,0
Yale,Quarters,17,5,Hawken NK,Hawken,female,115.8,0,Connecticut,Ohio,2016,0,non-Powerhouse,outofstate,0
Yale,Quarters,118,2,Hawken ZA,Hawken,male,110.5,0,Connecticut,Ohio,2018,1,non-Powerhouse,outofstate,0
Yale,Quarters,127,2,Heights JM,Heights,male,109.8,0,Connecticut,Virginia,2017,1,non-Powerhouse,outofstate,0
Yale,Quarters,95,3,Heights WD,Heights,male,109.7,0,Connecticut,Virginia,2016,1,non-Powerhouse,outofstate,0
Yale,Quarters,38,4,Hendrick Hudson MG,Hendrick Hudson,male,114.8,0,Connecticut,New York,2017,1,non-Powerhouse,outofstate,0
Yale,Quarters,37,4,Hunter College AK,Hunter,female,114.8,0,Connecticut,New York,2017,0,non-Powerhouse,outofstate,0
Yale,Quarters,85,3,Hunter College MS,Hunter,female,111.4,0,Connecticut,New York,2018,0,non-Powerhouse,outofstate,0
Yale,Quarters,9,5,Hunter College NP,Hunter,female,116.4,0,Connecticut,New York,2017,0,non-Powerhouse,outofstate,0
Yale,Quarters,141,1,King HP,King,female,108.8,0,Connecticut,Florida,2017,0,non-Powerhouse,outofstate,0
Yale,Quarters,101,2,King MC,King,female,113.74,0,Connecticut,Florida,2016,0,non-Powerhouse,outofstate,0
Yale,Quarters,2,6,Lake Highland Prep MCo,Lake Highland Prep,male,117.96,1,Connecticut,Florida,2016,1,Powerhouse,outofstate,0
Yale,Quarters,4,5,Lake Highland Prep NK,Lake Highland Prep,male,117.5,1,Connecticut,Florida,2016,1,Powerhouse,outofstate,0
Yale,Quarters,55,3,Lake Highland Prep NP,Lake Highland Prep,female,114.8,1,Connecticut,Florida,2016,0,Powerhouse,outofstate,0
Yale,Quarters,25,4,Lake Highland Prep SP,Lake Highland Prep,female,116.5,1,Connecticut,Florida,2016,0,Powerhouse,outofstate,0
Yale,Quarters,51,4,Lexington AQ,Lexington,male,113,0,Connecticut,Massachusetts,2016,1,non-Powerhouse,outofstate,0
Yale,Quarters,68,3,Lexington LW,Lexington,female,113.3,0,Connecticut,Massachusetts,2016,0,non-Powerhouse,outofstate,0
Yale,Quarters,109,2,Lexington NG,Lexington,male,111.9,0,Connecticut,Massachusetts,2017,1,non-Powerhouse,outofstate,0
Yale,Quarters,139,1,Lexington ZA,Lexington,male,110.3,0,Connecticut,Massachusetts,2016,1,non-Powerhouse,outofstate,0
Yale,Quarters,130,2,Lincoln AK,Lincoln,male,109.2,0,Connecticut,Maine,2016,1,non-Powerhouse,outofstate,0
Yale,Quarters,144,1,Lincoln ED,Lincoln,female,107.5,0,Connecticut,Maine,2016,0,non-Powerhouse,outofstate,0
Yale,Quarters,82,3,Lincoln IW,Lincoln,female,111.9,0,Connecticut,Maine,2016,0,non-Powerhouse,outofstate,0
Yale,Quarters,132,2,Lincoln JN,Lincoln,female,108,0,Connecticut,Maine,2016,0,non-Powerhouse,outofstate,0
Yale,Quarters,123,2,Livingston DR,Livingston,male,110.1,0,Connecticut,New Jersey,2016,1,non-Powerhouse,outofstate,0
Yale,Quarters,69,3,Loyola Blakefield AB,Loyola Blakefield,male,113.2,0,Connecticut,Maryland,2016,1,non-Powerhouse,outofstate,0
