"","code","tournament","bid","seed","rWon","school","gender","speaks","phouse","location","state","grad","numGender","facPhouse","facInstate","numInstate","trips","doubs","octas","quarters","semis","finals","elimsw"
"1834","Rowland Hall-St. Mark's LC","Alta","Quarters",27,4,"Rowland Hall-St. Mark's","female",114.5,0,"Utah","Utah","2017",0,"non-Powerhouse","instate",1,NA,0,-1,-1,-1,-1,-4
"1835","RoyCit JR","UT","Semis",135,2,"Royse City","male",84.3,0,"Texas","Texas","2017",1,"non-Powerhouse","instate",1,-1,-1,-1,-1,-1,-1,-6
"1836","RoyCit VM","UT","Semis",175,1,"Royse City","female",86.4,0,"Texas","Texas","2016",0,"non-Powerhouse","instate",1,-1,-1,-1,-1,-1,-1,-6
"1837","Ruston WP","Holy Cross","Finals",14,3,"Ruston","male",168.8,0,"Louisianna","Louisianna","2016",1,"non-Powerhouse","instate",1,NA,NA,-1,-1,-1,-1,-4
"1838","Ryan AP","Grapevine","Semis",99,1,"Ryan","female",81.4,0,"Texas","Texas","2016",0,"non-Powerhouse","instate",1,NA,-1,-1,-1,-1,-1,-5
"1839","Sage Ridge AC","Alta","Quarters",60,3,"Sage Ridge","male",112,0,"Utah","Nevada","2017",1,"non-Powerhouse","outofstate",0,NA,-1,-1,-1,-1,-1,-5
"1840","Sage Ridge AC","Glenbrooks","Octas",136,3,"Sage Ridge","male",138.2,0,"Illinois","Nevada","2017",1,"non-Powerhouse","outofstate",0,NA,-1,-1,-1,-1,-1,-5
"1841","Sage Ridge AC","Meadows","Quarters",65,1,"Sage Ridge","male",113,0,"Nevada","Nevada","2017",1,"non-Powerhouse","instate",1,NA,-1,-1,-1,-1,-1,-5
"1842","Sage Ridge SD","Alta","Quarters",88,2,"Sage Ridge","female",109.7,0,"Utah","Nevada","2018",0,"non-Powerhouse","outofstate",0,NA,-1,-1,-1,-1,-1,-5
"1843","Sage Ridge SD","Meadows","Quarters",64,1,"Sage Ridge","female",113.13,0,"Nevada","Nevada","2018",0,"non-Powerhouse","instate",1,NA,-1,-1,-1,-1,-1,-5
"1844","Salem Hills MA","Alta","Quarters",108,1,"Salem Hills","male",108.5,0,"Utah","Utah","2016",1,"non-Powerhouse","instate",1,NA,-1,-1,-1,-1,-1,-5
"1845","Salem Hills ML","Alta","Quarters",111,1,"Salem Hills","male",106.5,0,"Utah","Utah","2018",1,"non-Powerhouse","instate",1,NA,-1,-1,-1,-1,-1,-5
"1846","San Dieguito DF","Hollywood","Finals",54,2,"San Dieguito","male",109,0,"California","California","2018",1,"non-Powerhouse","instate",1,NA,-1,-1,-1,-1,-1,-5
"1847","San Dieguito OH","Hollywood","Finals",55,1,"San Dieguito","female",111.7,0,"California","California","2018",0,"non-Powerhouse","instate",1,NA,-1,-1,-1,-1,-1,-5
"1848","San Dieguito SZ","Hollywood","Finals",51,2,"San Dieguito","female",110.7,0,"California",NA,NA,0,"non-Powerhouse",NA,NA,NA,-1,-1,-1,-1,-1,-5
"1849","San Marino KW","Yale","Quarters",107,2,"San Marino","male",112.1,0,"Connecticut","California","2017",1,"non-Powerhouse","outofstate",0,-1,-1,-1,-1,-1,-1,-6
"1850","SanMar DO","UT","Semis",156,2,"San Marcos","female",82.5,0,"Texas","Texas","2019",0,"non-Powerhouse","instate",1,-1,-1,-1,-1,-1,-1,-6
"1851","SanMar MM","UT","Semis",179,1,"San Marcos","male",84.8,0,"Texas","Texas","2016",1,"non-Powerhouse","instate",1,-1,-1,-1,-1,-1,-1,-6
"1852","SanMar MR","UT","Semis",199,0,"San Marcos","female",84,0,"Texas","Texas","2019",0,"non-Powerhouse","instate",1,-1,-1,-1,-1,-1,-1,-6
"1853","Saratoga AV","College Prep","Quarters",90,2,"Saratoga","female",111,0,"California","California","2017",0,"non-Powerhouse","instate",1,-1,-1,-1,-1,-1,-1,-6
"1854","Saratoga AW","College Prep","Quarters",81,2,"Saratoga","male",112.7,0,"California","California","2018",1,"non-Powerhouse","instate",1,-1,-1,-1,-1,-1,-1,-6
"1855","Saratoga SY","College Prep","Quarters",104,1,"Saratoga","male",111.2,0,"California","California","2017",1,"non-Powerhouse","instate",1,-1,-1,-1,-1,-1,-1,-6
"1856","Scarsdale AC","Apple Valley","Octas",97,3,"Scarsdale","male",139.8,1,"Minnesota","New York","2017",1,"Powerhouse","outofstate",0,NA,-1,-1,-1,-1,-1,-5
"1857","Scarsdale AF","Ridge","Finals",62,1,"Scarsdale","female",82.5,1,"New Jersey","New York","2018",0,"Powerhouse","outofstate",0,NA,-1,-1,-1,-1,-1,-5
"1858","Scarsdale AW","Ridge","Finals",63,1,"Scarsdale","female",82,1,"New Jersey","New York","2018",0,"Powerhouse","outofstate",0,NA,-1,-1,-1,-1,-1,-5
"1859","Scarsdale BS","Apple Valley","Octas",122,2,"Scarsdale","male",138.8,1,"Minnesota","New York","2017",1,"Powerhouse","outofstate",0,NA,-1,-1,-1,-1,-1,-5
"1860","Scarsdale BS","Blake","Quarters",61,3,"Scarsdale","male",109.9,1,"Minnesota","New York","2017",1,"Powerhouse","outofstate",0,NA,-1,-1,-1,-1,-1,-5
"1861","Scarsdale DW","Apple Valley","Octas",35,5,"Scarsdale","male",143.3,1,"Minnesota","New York","2016",1,"Powerhouse","outofstate",0,NA,-1,-1,-1,-1,-1,-5
"1862","Scarsdale DW","Bronx","Octas",17,5,"Scarsdale","male",146.7,1,"New York","New York","2016",1,"Powerhouse","instate",1,1,0,-1,-1,-1,-1,-3
"1863","Scarsdale DW","Princeton","Semis",7,5,"Scarsdale","male",117,1,"New Jersey","New York","2016",1,"Powerhouse","outofstate",0,1,0,-1,-1,-1,-1,-3
"1864","Scarsdale DW","Yale","Quarters",30,4,"Scarsdale","male",115.3,1,"Connecticut","New York","2016",1,"Powerhouse","outofstate",0,1,0,-1,-1,-1,-1,-3
"1865","Scarsdale GA","Yale","Quarters",77,3,"Scarsdale","male",112.6,1,"Connecticut","New York","2016",1,"Powerhouse","outofstate",0,-1,-1,-1,-1,-1,-1,-6
"1866","Scarsdale GZ","Beltway","Semis",2,6,"Scarsdale","female",116.6,1,"Maryland","New York","2017",0,"Powerhouse","outofstate",0,NA,1,1,1,1,0,4
"1867","Scarsdale GZ","Blake","Quarters",14,5,"Scarsdale","female",112.7,1,"Minnesota","New York","2017",0,"Powerhouse","outofstate",0,NA,1,1,1,1,0,4
"1868","Scarsdale GZ","Bronx","Octas",43,4,"Scarsdale","female",145.2,1,"New York","New York","2017",0,"Powerhouse","instate",1,-1,-1,-1,-1,-1,-1,-6
"1869","Scarsdale GZ","Glenbrooks","Octas",67,4,"Scarsdale","female",143.4,1,"Illinois","New York","2017",0,"Powerhouse","outofstate",0,NA,-1,-1,-1,-1,-1,-5
"1870","Scarsdale GZ","Ridge","Finals",22,3,"Scarsdale","female",85.3,1,"New Jersey","New York","2017",0,"Powerhouse","outofstate",0,NA,0,-1,-1,-1,-1,-4
"1871","Scarsdale JN","Bronx","Octas",73,4,"Scarsdale","male",141.6,1,"New York","New York","2016",1,"Powerhouse","instate",1,-1,-1,-1,-1,-1,-1,-6
"1872","Scarsdale JN","Princeton","Semis",20,5,"Scarsdale","male",113,1,"New Jersey","New York","2016",1,"Powerhouse","outofstate",0,0,-1,-1,-1,-1,-1,-5
"1873","Scarsdale LS","Apple Valley","Octas",58,4,"Scarsdale","female",142.58,1,"Minnesota","New York","2017",0,"Powerhouse","outofstate",0,NA,-1,-1,-1,-1,-1,-5
"1874","Scarsdale LS","Princeton","Semis",36,4,"Scarsdale","female",114.8,1,"New Jersey","New York","2017",0,"Powerhouse","outofstate",0,0,-1,-1,-1,-1,-1,-5
"1875","Scarsdale LS","Yale","Quarters",60,3,"Scarsdale","female",114,1,"Connecticut","New York","2017",0,"Powerhouse","outofstate",0,-1,-1,-1,-1,-1,-1,-6
"1876","Scarsdale MC","Apple Valley","Octas",74,3,"Scarsdale","female",142.7,1,"Minnesota","New York","2016",0,"Powerhouse","outofstate",0,NA,-1,-1,-1,-1,-1,-5
"1877","Scarsdale MC","Bronx","Octas",40,5,"Scarsdale","female",143.8,1,"New York","New York","2016",0,"Powerhouse","instate",1,0,-1,-1,-1,-1,-1,-5
"1878","Scarsdale MC","Princeton","Semis",45,4,"Scarsdale","female",114,1,"New Jersey","New York","2016",0,"Powerhouse","outofstate",0,1,0,-1,-1,-1,-1,-3
"1879","Scarsdale ML","Blake","Quarters",42,3,"Scarsdale","male",114,1,"Minnesota","New York","2017",1,"Powerhouse","outofstate",0,NA,-1,-1,-1,-1,-1,-5
"1880","Scarsdale ML","Bronx","Octas",84,4,"Scarsdale","male",140.6,1,"New York","New York","2017",1,"Powerhouse","instate",1,-1,-1,-1,-1,-1,-1,-6
"1881","Scarsdale ML","Princeton","Semis",52,4,"Scarsdale","male",113,1,"New Jersey","New York","2017",1,"Powerhouse","outofstate",0,0,-1,-1,-1,-1,-1,-5
"1882","Scarsdale NI","Princeton","Semis",75,3,"Scarsdale","female",113,1,"New Jersey","New York","2018",0,"Powerhouse","outofstate",0,-1,-1,-1,-1,-1,-1,-6
"1883","Scarsdale SJ","Apple Valley","Octas",20,5,"Scarsdale","female",145.6,1,"Minnesota","New York","2016",0,"Powerhouse","outofstate",0,NA,0,-1,-1,-1,-1,-4
"1884","Scarsdale SJ","Bronx","Octas",50,4,"Scarsdale","female",143.8,1,"New York","New York","2016",0,"Powerhouse","instate",1,-1,-1,-1,-1,-1,-1,-6
"1885","Scarsdale SJ","Ridge","Finals",29,2,"Scarsdale","female",87.2,1,"New Jersey","New York","2016",0,"Powerhouse","outofstate",0,NA,1,1,0,-1,-1,0
"1886","Scarsdale SJ","Yale","Quarters",34,4,"Scarsdale","female",115,1,"Connecticut","New York","2016",0,"Powerhouse","outofstate",0,1,1,0,-1,-1,-1,-1
"1887","Scarsdale SK","Apple Valley","Octas",116,2,"Scarsdale","male",139.6,1,"Minnesota","New York","2017",1,"Powerhouse","outofstate",0,NA,-1,-1,-1,-1,-1,-5
"1888","Scarsdale ZE","Beltway","Semis",7,4,"Scarsdale","female",116.4,1,"Maryland","New York","2017",0,"Powerhouse","outofstate",0,NA,1,1,1,0,-1,2
"1889","Scarsdale ZE","Blake","Quarters",30,4,"Scarsdale","female",114.8,1,"Minnesota","New York","2017",0,"Powerhouse","outofstate",0,NA,1,0,-1,-1,-1,-2
"1890","Scarsdale ZE","Glenbrooks","Octas",52,4,"Scarsdale","male",144.7,1,"Illinois","New York","2017",1,"Powerhouse","outofstate",0,NA,-1,-1,-1,-1,-1,-5
"1891","Scarsdale ZE","Princeton","Semis",27,4,"Scarsdale","female",115.6,1,"New Jersey","New York","2017",0,"Powerhouse","outofstate",0,1,1,1,1,1,1,6
"1892","Scarsdale ZE","Yale","Quarters",13,5,"Scarsdale","female",116,1,"Connecticut","New York","2017",0,"Powerhouse","outofstate",0,0,-1,-1,-1,-1,-1,-5
"1893","Scarsdale ZG","Bronx","Octas",27,5,"Scarsdale","male",145.4,1,"New York","New York","2017",1,"Powerhouse","instate",1,1,0,-1,-1,-1,-1,-3
"1894","Scarsdale ZG","Glenbrooks","Octas",27,5,"Scarsdale","male",146,1,"Illinois","New York","2017",1,"Powerhouse","outofstate",0,NA,1,0,-1,-1,-1,-2
"1895","Scarsdale ZG","Princeton","Semis",1,6,"Scarsdale","male",118.1,1,"New Jersey","New York","2017",1,"Powerhouse","outofstate",0,1,1,1,1,1,1,6
"1896","Scarsdale ZG","Yale","Quarters",3,5,"Scarsdale","male",117.8,1,"Connecticut","New York","2017",1,"Powerhouse","outofstate",0,1,1,1,1,0,-1,3
"1897","Servite PA","Loyola","Semis",28,3,"Servite","male",114,0,"California","California","2018",1,"non-Powerhouse","instate",1,NA,-1,-1,-1,-1,-1,-5
"1898","Servite PA","Valley","Octas",56,3,"Servite","male",113.6,0,"Iowa","California","2018",1,"non-Powerhouse","outofstate",0,-1,-1,-1,-1,-1,-1,-6
"1899","Seven Lakes KZ","Glenbrooks","Octas",109,3,"Seven Lakes","female",142,0,"Illinois","Texas","2017",0,"non-Powerhouse","outofstate",0,NA,-1,-1,-1,-1,-1,-5
"1900","SevLak JS","UT","Semis",20,4,"Seven Lakes","male",87.9,0,"Texas","Texas","2018",1,"non-Powerhouse","instate",1,1,0,-1,-1,-1,-1,-3
"1901","SevLak KZ","UT","Semis",48,3,"Seven Lakes","female",87.7,0,"Texas","Texas","2017",0,"non-Powerhouse","instate",1,0,-1,-1,-1,-1,-1,-5
"1902","SevLak PS","UT","Semis",111,2,"Seven Lakes","male",86.1,0,"Texas","Texas","2016",1,"non-Powerhouse","instate",1,-1,-1,-1,-1,-1,-1,-6
"1903","Sharyl EM","UT","Semis",123,2,"Sharyland","female",85,0,"Texas","Texas",NA,0,"non-Powerhouse","instate",1,-1,-1,-1,-1,-1,-1,-6
"1904","Sharyl GC","UT","Semis",204,0,"Sharyland","male",80.4,0,"Texas","Texas",NA,1,"non-Powerhouse","instate",1,-1,-1,-1,-1,-1,-1,-6
"1905","Sharyl TG","UT","Semis",186,1,"Sharyland","male",82.7,0,"Texas","Texas",NA,1,"non-Powerhouse","instate",1,-1,-1,-1,-1,-1,-1,-6
"1906","Sioux Falls Lincoln IO","Blake","Quarters",51,3,"Sioux Falls Lincoln","female",113,0,"Minnesota","South Dakota","2018",0,"non-Powerhouse","outofstate",0,NA,-1,-1,-1,-1,-1,-5
"1907","Sky View AP","Alta","Quarters",110,1,"Sky View","female",107.4,0,"Utah","Utah","2017",0,"non-Powerhouse","instate",1,NA,-1,-1,-1,-1,-1,-5
"1908","Sky View JE","Alta","Quarters",91,2,"Sky View","male",109.3,0,"Utah","Utah","2018",1,"non-Powerhouse","instate",1,NA,-1,-1,-1,-1,-1,-5
"1909","Sky View JK","Alta","Quarters",42,4,"Sky View","male",112,0,"Utah","Utah","2017",1,"non-Powerhouse","instate",1,NA,-1,-1,-1,-1,-1,-5
"1910","Skyline EF","Alta","Quarters",32,4,"SkylineUT","male",113.96,0,"Utah","Utah","2016",1,"non-Powerhouse","instate",1,NA,0,-1,-1,-1,-1,-4
"1911","Skyline EF","Loyola","Semis",14,4,"Skyline","male",115.1,0,"California","Utah","2016",1,"non-Powerhouse","outofstate",0,NA,0,-1,-1,-1,-1,-4
"1912","SmiVal MA","UT","Semis",80,3,"Smithson Valley","female",85.3,0,"Texas","Texas","2017",0,"non-Powerhouse","instate",1,-1,-1,-1,-1,-1,-1,-6
"1913","Solon MB","Yale","Quarters",99,2,"Solon","male",115.5,0,"Connecticut","Ohio","2017",1,"non-Powerhouse","outofstate",0,-1,-1,-1,-1,-1,-1,-6
"1914","Southern Lehigh MH","Princeton","Semis",98,2,"Southern Lehigh","female",113.5,0,"New Jersey","Pennsylvania","2017",0,"non-Powerhouse","outofstate",0,-1,-1,-1,-1,-1,-1,-6
"1915","SP BR","Central Valley","Finals",7,4,"Sprague","male",118.2,0,"Washington","Oregon","2016",1,"non-Powerhouse","outofstate",0,NA,NA,1,0,-1,-1,-1
"1916","SP CG","Central Valley","Finals",12,4,"Sprague","male",112.7,0,"Washington","Oregon","2016",1,"non-Powerhouse","outofstate",0,NA,NA,1,0,-1,-1,-1
"1917","Spring HH","UT","Semis",194,1,"Spring","male",79,0,"Texas","Texas","2018",1,"non-Powerhouse","instate",1,-1,-1,-1,-1,-1,-1,-6
"1918","Spring RH","UT","Semis",196,1,"Spring","male",77.12,0,"Texas","Texas","2016",1,"non-Powerhouse","instate",1,-1,-1,-1,-1,-1,-1,-6
"1919","SR TD","Central Valley","Finals",21,3,"Southridge","male",111.5,0,"Washington",NA,NA,1,"non-Powerhouse",NA,NA,NA,NA,-1,-1,-1,-1,-4
"1920","St Augustine IL","Holy Cross","Finals",22,3,"St Augustine","male",164.5,0,"Louisianna","Louisianna","2016",1,"non-Powerhouse","instate",1,NA,NA,-1,-1,-1,-1,-4
"1921","St James DK","Wake Forest","Finals",56,1,"St James","male",106,0,"North Carolina","Alabama","2017",1,"non-Powerhouse","outofstate",0,NA,-1,-1,-1,-1,-1,-5
"1922","St Thomas Academy AS","Apple Valley","Octas",135,1,"St Thomas Academy/Visitation","female",138.1,0,"Minnesota","Minnesota","2016",0,"non-Powerhouse","instate",1,NA,-1,-1,-1,-1,-1,-5
"1923","St Thomas Academy AS","Blake","Quarters",78,2,"St Thomas Academy/Visitation","female",111,0,"Minnesota","Minnesota","2016",0,"non-Powerhouse","instate",1,NA,-1,-1,-1,-1,-1,-5
"1924","St Thomas Academy LW","Blake","Quarters",88,2,"St Thomas Academy/Visitation","female",106.7,0,"Minnesota","Minnesota","2019",0,"non-Powerhouse","instate",1,NA,-1,-1,-1,-1,-1,-5
"1925","St Thomas Academy NB","Blake","Quarters",65,3,"St Thomas Academy/Visitation","male",108.2,0,"Minnesota","Minnesota","2016",1,"non-Powerhouse","instate",1,NA,-1,-1,-1,-1,-1,-5
"1926","St Thomas Academy NW","Apple Valley","Octas",91,3,"St Thomas Academy/Visitation","male",140.3,0,"Minnesota","Minnesota","2017",1,"non-Powerhouse","instate",1,NA,-1,-1,-1,-1,-1,-5
"1927","St Thomas Academy NW","Blake","Quarters",100,0,"St Thomas Academy/Visitation","male",110,0,"Minnesota","Minnesota","2017",1,"non-Powerhouse","instate",1,NA,-1,-1,-1,-1,-1,-5
"1928","St Thomas Academy SK","Apple Valley","Octas",95,3,"St Thomas Academy/Visitation","female",139.9,0,"Minnesota","Minnesota","2017",0,"non-Powerhouse","instate",1,NA,-1,-1,-1,-1,-1,-5
"1929","St Thomas Academy SK","Blake","Quarters",55,3,"St Thomas Academy/Visitation","female",112,0,"Minnesota","Minnesota","2017",0,"non-Powerhouse","instate",1,NA,-1,-1,-1,-1,-1,-5
"1930","St Thomas AS","Valley","Octas",70,3,"St Thomas","female",112.7,0,"Iowa","Minnesota","2016",0,"non-Powerhouse","outofstate",0,-1,-1,-1,-1,-1,-1,-6
"1931","St Thomas EM","Valley","Octas",124,1,"St Thomas","female",108.9,0,"Iowa","Minnesota","2016",0,"non-Powerhouse","outofstate",0,-1,-1,-1,-1,-1,-1,-6
"1932","St Thomas JB","St. Marks","Octas",34,4,"St Thomas","male",113.9,0,"Texas","Texas","2016",1,"non-Powerhouse","instate",1,NA,-1,-1,-1,-1,-1,-5
"1933","St Thomas NB","Valley","Octas",101,2,"St Thomas","male",111.4,0,"Iowa","Minnesota","2016",1,"non-Powerhouse","outofstate",0,-1,-1,-1,-1,-1,-1,-6
"1934","St Thomas NW","Valley","Octas",115,1,"St Thomas","male",111.7,0,"Iowa","Minnesota","2017",1,"non-Powerhouse","outofstate",0,-1,-1,-1,-1,-1,-1,-6
"1935","St Thomas SK","Valley","Octas",117,1,"St Thomas","female",110.7,0,"Iowa","Minnesota","2017",0,"non-Powerhouse","outofstate",0,-1,-1,-1,-1,-1,-1,-6
"1936","St. Andrew's Episcopa BM","Glenbrooks","Octas",131,3,"St. Andrew's Episcopal","female",139,0,"Illinois","Mississippi","2017",0,"non-Powerhouse","outofstate",0,NA,-1,-1,-1,-1,-1,-5
"1937","St. Andrew's Episcopal BM","Grapevine","Semis",80,2,"St. Andrew's Episcopal","female",82.5,0,"Texas","Mississippi","2017",0,"non-Powerhouse","outofstate",0,NA,-1,-1,-1,-1,-1,-5
"1938","St. Andrew's Episcopal BM","Holy Cross","Finals",10,4,"St. Andrew's Episcopal","female",171.1,0,"Louisianna","Mississippi","2017",0,"non-Powerhouse","outofstate",0,NA,NA,0,-1,-1,-1,-3
"1939","St. Andrew's Episcopal IB","Holy Cross","Finals",20,3,"St. Andrew's Episcopal","male",165.2,0,"Louisianna","Mississippi","2019",1,"non-Powerhouse","outofstate",0,NA,NA,-1,-1,-1,-1,-4
"1940","St. John's AW","Glenbrooks","Octas",142,2,"St. John's","male",140.8,0,"Illinois",NA,NA,1,"non-Powerhouse",NA,NA,NA,-1,-1,-1,-1,-1,-5
"1941","St. Louis Park DA","Apple Valley","Octas",126,2,"St. Louis Park","male",138.1,0,"Minnesota","Minnesota","2017",1,"non-Powerhouse","instate",1,NA,-1,-1,-1,-1,-1,-5
"1942","St. Louis Park DA","Blake","Quarters",43,3,"St. Louis Park","male",113.8,0,"Minnesota","Minnesota","2017",1,"non-Powerhouse","instate",1,NA,-1,-1,-1,-1,-1,-5
"1943","St. Louis Park DA","Bronx","Octas",63,4,"St. Louis Park","male",142.9,0,"New York","Minnesota","2017",1,"non-Powerhouse","outofstate",0,-1,-1,-1,-1,-1,-1,-6
"1944","St. Louis Park DA","Valley","Octas",46,4,"St. Louis Park","male",113.6,0,"Iowa","Minnesota","2017",1,"non-Powerhouse","outofstate",0,0,-1,-1,-1,-1,-1,-5
"1945","St. Louis Park RS","Apple Valley","Octas",117,2,"St. Louis Park","male",139.3,0,"Minnesota","Minnesota","2017",1,"non-Powerhouse","instate",1,NA,-1,-1,-1,-1,-1,-5
"1946","St. Louis Park RS","Blake","Quarters",57,3,"St. Louis Park","female",111.4,0,"Minnesota","Minnesota","2017",0,"non-Powerhouse","instate",1,NA,-1,-1,-1,-1,-1,-5
"1947","St. Thomas EH","Apple Valley","Octas",136,1,"St. Thomas","male",137.3,0,"Minnesota","Texas","2018",1,"non-Powerhouse","outofstate",0,NA,-1,-1,-1,-1,-1,-5
"1948","St. Thomas JB","Apple Valley","Octas",55,4,"St. Thomas","male",142.9,0,"Minnesota","Texas","2016",1,"non-Powerhouse","outofstate",0,NA,-1,-1,-1,-1,-1,-5
"1949","St. Thomas JB","Greenhill","Octas",18,4,"St. Thomas","male",115.44,0,"Texas","Texas","2016",1,"non-Powerhouse","instate",1,NA,1,0,-1,-1,-1,-2
"1950","St. Thomas JM","Apple Valley","Octas",133,1,"St. Thomas","male",139,0,"Minnesota","Texas","2017",1,"non-Powerhouse","outofstate",0,NA,-1,-1,-1,-1,-1,-5
"1951","St. Thomas More Catholic JB","Holy Cross","Finals",21,3,"St. Thomas More Catholic","male",163.6,0,"Louisianna","Louisianna","2016",1,"non-Powerhouse","instate",1,NA,NA,-1,-1,-1,-1,-4
"1952","St. Thomas More Catholic JM","Holy Cross","Finals",20,3,"St. Thomas More Catholic","male",166.3,0,"Louisianna","Louisianna","2017",1,"non-Powerhouse","instate",1,NA,NA,-1,-1,-1,-1,-4
"1953","St. Thomas More Catholic SC","Holy Cross","Finals",18,3,"St. Thomas More Catholic","male",167,0,"Louisianna","Louisianna","2016",1,"non-Powerhouse","instate",1,NA,NA,-1,-1,-1,-1,-4
"1954","StoPoi DF","UT","Semis",108,2,"Stony Point","male",86.5,0,"Texas","Texas","2016",1,"non-Powerhouse","instate",1,-1,-1,-1,-1,-1,-1,-6
"1955","StoPoi KA","UT","Semis",97,3,"Stony Point","female",82.2,0,"Texas","Texas","2017",0,"non-Powerhouse","instate",1,-1,-1,-1,-1,-1,-1,-6
"1956","StoPoi RJ","UT","Semis",89,3,"Stony Point","female",84.5,0,"Texas","Texas","2018",0,"non-Powerhouse","instate",1,-1,-1,-1,-1,-1,-1,-6
"1957","Strake Jesuit College GN","Glenbrooks","Octas",87,4,"Strake Jesuit CP","male",140.3,1,"Illinois","Texas","2017",1,"Powerhouse","outofstate",0,NA,-1,-1,-1,-1,-1,-5
"1958","Strake Jesuit College KF","Glenbrooks","Octas",73,4,"Strake Jesuit CP","male",142.9,1,"Illinois","Texas","2016",1,"Powerhouse","outofstate",0,NA,-1,-1,-1,-1,-1,-5
"1959","Strake Jesuit College RC","Glenbrooks","Octas",49,4,"Strake Jesuit CP","male",145,1,"Illinois","Texas","2017",1,"Powerhouse","outofstate",0,NA,-1,-1,-1,-1,-1,-5
"1960","Strake Jesuit College SM","Glenbrooks","Octas",26,5,"Strake Jesuit CP","male",146,1,"Illinois","Texas","2016",1,"Powerhouse","outofstate",0,NA,0,-1,-1,-1,-1,-4
"1961","Strake Jesuit CP AN","Valley","Octas",113,2,"Strake Jesuit CP","male",109.8,1,"Iowa","Texas","2018",1,"Powerhouse","outofstate",0,-1,-1,-1,-1,-1,-1,-6
"1962","Strake Jesuit CP AS","Apple Valley","Octas",90,3,"Strake Jesuit CP","male",140.6,1,"Minnesota","Texas","2017",1,"Powerhouse","outofstate",0,NA,-1,-1,-1,-1,-1,-5
"1963","Strake Jesuit CP AS","Grapevine","Semis",51,3,"Strake Jesuit CP","male",83.6,1,"Texas","Texas","2017",1,"Powerhouse","instate",1,NA,-1,-1,-1,-1,-1,-5
"1964","Strake Jesuit CP AS","St. Marks","Octas",47,3,"Strake Jesuit CP","male",114.2,1,"Texas","Texas","2017",1,"Powerhouse","instate",1,NA,-1,-1,-1,-1,-1,-5
"1965","Strake Jesuit CP AS","Valley","Octas",44,4,"Strake Jesuit CP","male",114.1,1,"Iowa","Texas","2017",1,"Powerhouse","outofstate",0,0,-1,-1,-1,-1,-1,-5
"1966","Strake Jesuit CP GN","Apple Valley","Octas",48,4,"Strake Jesuit CP","male",143.2,1,"Minnesota","Texas","2017",1,"Powerhouse","outofstate",0,NA,-1,-1,-1,-1,-1,-5
"1967","Strake Jesuit CP GN","Valley","Octas",80,3,"Strake Jesuit CP","male",111.7,1,"Iowa","Texas","2017",1,"Powerhouse","outofstate",0,-1,-1,-1,-1,-1,-1,-6
"1968","Strake Jesuit CP KF","Apple Valley","Octas",27,5,"Strake Jesuit CP","male",144.6,1,"Minnesota","Texas","2016",1,"Powerhouse","outofstate",0,NA,0,-1,-1,-1,-1,-4
